asm_acc,p_element_symbol,r_element_symbol,mb_element_symbol,p_lesion,r_lesion,mb_lesion,p_lession_type,r_lession_type,p_mutation_id,r_mutation_id,record_id
GCA_025003905.1,,,oprD,,,V359L,,,,,bb1047fa876aa21ca4d6f6b5ea3d84a2
GCA_025004245.1,,,,,,,,,,,45702a560a932e51aa556517f96bbb48
GCA_025004265.1,,,,,,,,,,,95d67c2a051b01e690979234a61a9c4d
GCA_025004385.1,,,,,,,,,,,ad7ddbf3b41b9035535f489a350eab8b
GCA_025004405.1,,,,,,,,,,,49099275363de39151234897eabcefb7
GCA_025004565.1,MexR,mexR,,L54fs,L54fs,,FRAMESHIFT,FrameShift,30ec0c1f09daff577b6daaf638aa8a03,30ec0c1f09daff577b6daaf638aa8a03,0c041d6ea909de8792e6976f4e62f305
GCA_025004565.1,,,oprD,,,V359L,,,,,ef7e9bdc7e6616b61c3adc284f4df90c
GCA_025004585.1,,,oprD,,,V359L,,,,,d0c98f3f4466262398592b89745bbf47
GCA_025004625.1,,,,,,,,,,,9d2131b44b0fc4cc8a010507b686e59b
GCA_025004705.1,,,,,,,,,,,53d2bdfdd4c3e1366813c921f66a6674
GCA_025004825.1,,,oprD,,,V359L,,,,,dfcc7f55e8663cbabb0c52becf20797d
GCA_025004905.1,,,oprD,,,V359L,,,,,21247b93fe07a7b344e77fd12a65f32d
GCA_025004985.1,,,,,,,,,,,295e74a33a267980c58154558f40140d
GCA_025005085.1,,,,,,,,,,,e1d4b10e2d5cd77bb8d8fb097f624856
GCA_025005105.1,,,,,,,,,,,17b48349c4b608c171881a01c02d59e5
GCA_025005165.1,,,,,,,,,,,d7af62c328865dc2b5598dd5a20386c9
GCA_025005185.1,,,oprD,,,V359L,,,,,15a4da041e4feb3fc2600be47952b498
GCA_025005325.1,,,,,,,,,,,0790888208b9710c6b065949cacb304b
GCA_025005345.1,,,,,,,,,,,fdb81926d794fcc6666800171edc5b59
GCA_025005445.1,,,,,,,,,,,1905f3e2ff8e873e3ce181077c47fdba
GCA_025005485.1,,,oprD,,,V359L,,,,,7bc50e7a1a53b4bb1250a155660ff161
GCA_025005565.1,,,,,,,,,,,4789e695a637c9a9f0e164c8c0158375
GCA_025005665.1,,,,,,,,,,,9080c736974ba132f894c4f7a80de8a3
GCA_025005685.1,,,,,,,,,,,98d03c83362bfbf8cf61c4914743ea1e
GCA_025005785.1,,,,,,,,,,,d467eb9f5d73eb5cde0c9783b7899b88
GCA_025005885.1,,,,,,,,,,,3ce2e41bff049c3cf3faf1706cb61889
GCA_025005925.1,,,,,,,,,,,361e5fa7e786022d493fbcccd6fb2711
GCA_025006005.1,,,oprD,,,V359L,,,,,238ac0832c1b19dd0a9ad3357af23762
GCA_025006025.1,,,,,,,,,,,041fb1dae613a8f980c05f7a08921abb
GCA_025021565.1,,,,,,,,,,,ff861b38276bc5f83e1ece67f4ee0c2a
GCA_025026555.1,,,,,,,,,,,33bf2590006f13ad96439e0f8159711c
GCA_025026715.1,,,,,,,,,,,f4e2a891f32f75067f5969feab4bf662
GCA_025035065.1,,,,,,,,,,,1042fd065139af0a344988bf01e58b5e
GCA_025035205.1,,,,,,,,,,,c4febfabd5a642ce97f2ea0ba331fa53
GCA_025036685.1,,,,,,,,,,,eec4b26ed3eec3aa1309adea3bb6cf77
GCA_025037765.1,,,,,,,,,,,846371e77dcfecda01944dcfb42c00b9
GCA_025038045.1,,,ompK36,,,T136TDT,,,,,8fb011ca2c020c6cb7ae76aa718fa3ee
GCA_025038045.1,OmpK35,OmpK35,,D108fs,Y108STOP,,FRAMESHIFT,PointMutation,13d3eabf9d84b9d861af8e381f0de3aa,ab931fbe6b51792011a2a2c9c3c6ed5c,f282a922c2f2895c3e404e952c684cfa
GCA_025038395.1,,,,,,,,,,,780061d6097e6ca493ebcff3856290d0
GCA_025038955.1,,,,,,,,,,,905a6d2ab17870de5982590db5da4795
GCA_025039955.1,OmpK35,OmpK35,,Y117STOP,Y117STOP,,STOP,PointMutation,cd77f85a3ab6302dde6e8d1f6703dda4,cd77f85a3ab6302dde6e8d1f6703dda4,b25d7478a04a6a332a7fcaa3ef569b81
GCA_025040515.1,,,oprD,,,V359L,,,,,3418bbeacc9f5e5f6d96807a1b720f95
GCA_025042035.1,OmpK35,OmpK35,,R115fs,R115fs,,FRAMESHIFT,FrameShift,62984c5863e9d07ac94f705693ceca7d,62984c5863e9d07ac94f705693ceca7d,35408accb383c6ce30d6c1a8870746ad
GCA_025049195.1,OmpK35,OmpK35,,N255fs,P255fs,,FRAMESHIFT,FrameShift,cb370dfffe8b9977963e7fc118d29e3e,6124a04a916ba3aaee6be44ac54813e7,0498eb6c0ce7e0505fba308148649d13
GCA_025060935.1,,,,,,,,,,,99df26bcce5b60e3b02e60f36da95dbe
GCA_025062475.1,OmpK35,OmpK35,,N255fs,P255fs,,FRAMESHIFT,FrameShift,e7130a160b1832a307016d2fb6c1c918,01d2ab48265af946b52cd6695f36a134,7549d820111ce1ffe33497abee3a2920
GCA_025063515.1,,,,,,,,,,,29cb169364ce1dcbb7b6643df92770f4
GCA_025070915.1,OmpK36,OmpK36,ompK36,Q320STOP,Q320STOP,Q313STOP,STOP,PointMutation,f24c6402de13180f106dff0552c2b5da,f24c6402de13180f106dff0552c2b5da,8c6b0821dcca0a0830d8a89c9e807a0e
GCA_025071075.1,,,,,,,,,,,023fdd0210efe8574e720767bf63b56f
GCA_025071255.1,OmpK35,OmpK35,,Y26fs,I25fs,,FRAMESHIFT,FrameShift,fb7553d063704d9e7ff83e09a3881a99,464c4e53b4ef197d9a6785f0ca21107a,f630c12d767239271ff388fff386e8d5
GCA_025071395.1,OmpK35,OmpK35,,Q174STOP,Q174STOP,,STOP,PointMutation,e368fd7177be7783503ded3be91010d7,e368fd7177be7783503ded3be91010d7,6669b8e52bae8f9d5fe83dc47325dc0a
GCA_025071455.1,,,,,,,,,,,fbadcbdc4073ea93a6262248b99011d4
GCA_025071535.1,,,,,,,,,,,09da4cb5a66a009e97e1f943cf6f2a6f
GCA_025073475.1,,,ompK36,,,D135DGD,,,,,d5cdcd324ff00c35c3ccbea12c9a09f8
GCA_025073475.1,OmpK35,OmpK35,,N29fs,N29fs,,FRAMESHIFT,FrameShift,469015b447a5c80552828f4af6851b4f,469015b447a5c80552828f4af6851b4f,3d1a1b992ffbd60cc552bf1b88e756a1
GCA_025077215.1,,,,,,,,,,,f0314b9bbd858795cda2dc4aedda0f04
GCA_025078055.1,,,,,,,,,,,a5cb6363fcf1baeaa35236ad8f5cf8a3
GCA_025080955.1,,,,,,,,,,,6116c4741c32de864b291052e24acf6a
GCA_025082955.1,,,ompK36,,,T136TDT,,,,,2688a81ca937a105ea4131d24d4f4857
GCA_025082955.1,OmpK35,OmpK35,,N48fs,N48fs,,FRAMESHIFT,FrameShift,0cb430e35f67db501d622a1df202016f,0cb430e35f67db501d622a1df202016f,44f02ec697fe2c01553b117f501b6d6b
GCA_025082995.1,OmpK35,OmpK35,,W230STOP,W230STOP,,STOP,PointMutation,9fdac74bc726642301887e97ccfceaec,9fdac74bc726642301887e97ccfceaec,b622ab0e742868852ba08648d513a500
GCA_025082995.1,OmpK35,OmpK35,ompK35,W230STOP,W230STOP,W230STOP,STOP,PointMutation,9fdac74bc726642301887e97ccfceaec,9fdac74bc726642301887e97ccfceaec,b19ec5e0aeca8a9f974c3069dba39c0f
GCA_025082995.1,,,ompK36,,,D135DGD,,,,,21f0f1bdd199e543cbb25f811c75675e
GCA_025087785.1,,,,,,,,,,,f687c303ac5163a624d7da046a0dee78
GCA_025093185.1,,,,,,,,,,,e3a18d24183bdccabef27b30101e19e7
GCA_025093305.1,OmpK36,OmpK36,,E78STOP,E78STOP,,STOP,PointMutation,1afdc73d3100565c66b27ff4e1d85f24,1afdc73d3100565c66b27ff4e1d85f24,0fc0c034f0923671dc2b2dc7e712c086
GCA_025093385.1,,,ompK36,,,T136TDT,,,,,65a6809f411539ab1ae1b2e3a992092a
GCA_025093385.1,OmpK35,OmpK35,,E76fs,G75fs,,FRAMESHIFT,FrameShift,28f6d166de480a02dd778977e302b23e,baf8806850fc014af873ad75dfc24c1c,48c7a306829fa160b8c24baf085f2285
GCA_025093485.1,OmpK35,OmpK35,,F166fs,D165fs,,FRAMESHIFT,FrameShift,bcd87ba675bf90a5f2b6bf00a5689a5e,9ec8801be3f288eb2b23250a5eb9ed44,811a07ec2a9be35f3d3175880f5c77a2
GCA_025093485.1,,,ompK36,,,T136TDT,,,,,254da8431a370b3f89479979ff520eeb
GCA_025094095.1,OmpK35,OmpK35,,Y26STOP,Y26STOP,,STOP,PointMutation,603580100c3e3ffa58c5148940eaa313,603580100c3e3ffa58c5148940eaa313,b3d0bb545bf0f173dbdffc16322a989e
GCA_025094205.1,OmpK35,OmpK35,ompK35,W230STOP,W230STOP,W230STOP,STOP,PointMutation,ecf8e40cb1f389ea57012c2fa805abbc,ecf8e40cb1f389ea57012c2fa805abbc,3846e085291433dcb0ab137c56cdb6dc
GCA_025094205.1,CirA,cirA,,N620fs,N620fs,,FRAMESHIFT,FrameShift,dc5e05ae7421881e1e40671fc4c4170c,dc5e05ae7421881e1e40671fc4c4170c,bf197ef5e7709ff0cf5b8ff5fc31f259
GCA_025094205.1,,,ompK35,,,W230STOP,,,,,348eb7bc7ab66d6b2a9dc9094396489a
GCA_025094385.1,,,,,,,,,,,79526a188843c20e1324907bcf6ebac6
GCA_025095215.1,,,,,,,,,,,f3fe3074c7a82b490c242b496598d672
GCA_025095435.1,,,,,,,,,,,69c3d7f1ef8c0f0b9099820d83de8e13
GCA_025095495.1,,,,,,,,,,,7e2947edbed0c1f068c833709106662c
GCA_025095695.1,CirA,cirA,,H384fs,H384fs,,FRAMESHIFT,FrameShift,5afc1dbc49b6880fc69dc7831481143b,5afc1dbc49b6880fc69dc7831481143b,6d989237c763662b335abf0beee197f6
GCA_025096185.1,OmpK36,OmpK36,,Y120STOP,Y120STOP,,STOP,PointMutation,20d489565aeb54f9c2db60034984a822,20d489565aeb54f9c2db60034984a822,3414f68b17b6a640e012bb1cbc4f7005
GCA_025096505.1,,,,,,,,,,,c70f23a9aa69649f419e0f9838cbce54
GCA_025096545.1,,,ompK36,,,T136TDT,,,,,a897594d2b987f584bb9b8cdd65639e6
GCA_025101085.1,,,,,,,,,,,3ba7acdb0a5a6e51520cae0fd63fdc69
GCA_025101685.1,,,,,,,,,,,57e9980ced42cff421a85322044a131b
GCA_025101905.1,OmpK35,OmpK35,,Y58fs,T57fs,,FRAMESHIFT,FrameShift,e929c20faa057e6f9c87d6d4c8f77532,124136f67d784efea3ac23e78cb0e3ca,59018c498eb1ffd2ffea0d8a7490f679
GCA_025102285.1,OmpK35,OmpK35,,V12fs,P12fs,,FRAMESHIFT,FrameShift,2a5c72fb2b3a6011ca0434635ae6b416,be6341551f689545adddd49c928c5c81,e5b16f72e7492b1d745cfd2d3a8cc0a0
GCA_025102285.1,,,ompK36,,,T136TDT,,,,,1b7811421738864bcc03de147c20e7cc
GCA_025102305.1,,,,,,,,,,,70d10029c498b37033c9adb6f248111f
GCA_025102485.1,,,,,,,,,,,aaeba9915b89e54e09746cceb67b8ab0
GCA_025103785.1,,,ompK35,,,E132K,,,,,49f1fce785e18bb55a1a435c6f9b3597
GCA_025103905.1,,,,,,,,,,,c228debac2592dd8d39c33f894e8d87f
GCA_025104005.1,,,oprD,,,V359L,,,,,d8edf1c475a5fce59d3077192f0a2f54
GCA_025104115.1,,,oprD,,,V359L,,,,,f620b8e4daaa28eea0874d044620ccfd
GCA_025104185.1,,,oprD,,,V359L,,,,,4850ab77b6b8214939e22ffaaf71556d
GCA_025104265.1,,,ompK36,,,T136TDT,,,,,d00848e7c78127bcc0dab5ea5ab583d7
GCA_025104265.1,OmpK35,OmpK35,,D108fs,Y108STOP,,FRAMESHIFT,PointMutation,c3fdd60afb4033b5b2ba5c28dbbd8c5b,518e310c28ea982615244c89db70eb85,3e43e1dc03860220c07953871bef603b
GCA_025104295.1,,,,,,,,,,,f9e72ba832ef4cfcc6e1b370c0380cb5
GCA_025104345.1,,,oprD,,,V359L,,,,,f3f640385e888f87857e6fad56449642
GCA_025104365.1,,,,,,,,,,,6a59cb77072cde4149bd2baaf1af8d92
GCA_025104425.1,,,oprD,,,V359L,,,,,31b2ae66aff260254c23aa69a834bf27
GCA_025104445.1,,,oprD,,,V359L,,,,,58243f1a78653613dda5129d06007978
GCA_025104525.1,,,,,,,,,,,748a2be2be9aeadf8124fb10c6690249
GCA_025104685.1,,,,,,,,,,,e574258f90c4e3a6e9ae44607466ab3f
GCA_025104705.1,,,oprD,,,V359L,,,,,b93f60a72258462a97a891d98c7a1cf2
GCA_025104715.1,,,oprD,,,V359L,,,,,909c8ec01ad39fd2c72a62e1cd9461ce
GCA_025104915.1,,,oprD,,,V359L,,,,,d780e6f1b9dcf6c4146ee1c2e5d36cf5
GCA_025104985.1,,,,,,,,,,,5b489362b090ff2b09c9c583ed3c311e
GCA_025105005.1,,,,,,,,,,,6fb511ec66c7be017912f390666b4ff0
GCA_025105045.1,,,oprD,,,V359L,,,,,b2c9566dc126c97185815782bffeae73
GCA_025105075.1,,,,,,,,,,,41b036867582b3c62f374872c114cc45
GCA_025105105.1,,,oprD,,,V359L,,,,,95ff870c2e8da4b24438db531eede2c5
GCA_025105175.1,,,oprD,,,V359L,,,,,98b540c1798f73d8e8183980e17789b8
GCA_025105205.1,,,,,,,,,,,dc00276124117dec7980f40385098cf5
GCA_025105225.1,,,oprD,,,V359L,,,,,599bcc6b99a97f721d579e3f99ddd6e8
GCA_025105325.1,,,,,,,,,,,7e7ff52b4c0be15a33a13aa50b610fc7
GCA_025105345.1,,,oprD,,,V359L,,,,,cd24a9581ec9c360b0ffdf18c7728ffa
GCA_025105405.1,,,oprD,,,V359L,,,,,1ffdafac885c82ee5663eab79c05c640
GCA_025105445.1,,,,,,,,,,,eb8698cec0f1b82d162c1f56f43211ab
GCA_025105545.1,,,,,,,,,,,310c338ae8941510638cc6b58afaf8fa
GCA_025105625.1,,,,,,,,,,,80cc5c4e49da4a0683048b497f5613f0
GCA_025105645.1,,,oprD,,,V359L,,,,,e7c1a4e3d7e300cad5fee89a29ad2bae
GCA_025105675.1,,,,,,,,,,,6b468baed9bf03541e8ea221c1f83ae0
GCA_025105725.1,,,oprD,,,V359L,,,,,4cd3c5a33b7c84e2ed1b14e0534a6ca9
GCA_025105785.1,,,,,,,,,,,11632fe197b27c8655a374b4e460688a
GCA_025105825.1,,,,,,,,,,,82e00938ec71c79cb7d8f51ee4ffd38f
GCA_025105845.1,,,,,,,,,,,b3f506d8bd1ef7bba45517050b0bf6dd
GCA_025105925.1,,,oprD,,,V359L,,,,,9ef2c58d4ead99f3579af9ba0c8fe5b2
GCA_025105955.1,,,,,,,,,,,0009881b459a6dfb521025b2f5abcd74
GCA_025105985.1,,,oprD,,,V359L,,,,,0f7f2684f80e64d933f843b7bd120891
GCA_025106005.1,,,oprD,,,V359L,,,,,12f1880e6e0dd3aafd7e08b7750d99d1
GCA_025106085.1,,,,,,,,,,,74a1e45dbedd61388937dd1967ff7da2
GCA_025106125.1,,,oprD,,,V359L,,,,,e66205b4ee5a86d1e3a51a80753fab81
GCA_025106225.1,,,,,,,,,,,db2321a3d6d0684ad4acb9a3d88adff8
GCA_025106385.1,,,oprD,,,V359L,,,,,e063ff39546ddc7a6c6e1af773f67284
GCA_025106395.1,,,,,,,,,,,eeef94cc4773f541b70197076c5bcfa2
GCA_025106655.1,,,oprD,,,V359L,,,,,124497201f74d304e4a82b9c0b30ee5e
GCA_025106725.1,,,,,,,,,,,ab5ace7e88f0178697cdec53263fb6cd
GCA_025106885.1,,,ompK36,,,D135DGD,,,,,1442d603afee3fc34956fc4557b18c58
GCA_025106925.1,,,oprD,,,V359L,,,,,ec4e9442deec9f6530f171574cd61ff6
GCA_025107075.1,,,,,,,,,,,087ded04bc3e7a0f08c027a731f418b2
GCA_025107105.1,,,oprD,,,V359L,,,,,614a15dbde93b34e72eedd2e86217f0d
GCA_025107225.1,,,,,,,,,,,17292c0837a9821a85796e1ecf7a2f38
GCA_025107325.1,,,oprD,,,V359L,,,,,16edf2b53185bf18a47a48d38c167f06
GCA_025107335.1,,,oprD,,,V359L,,,,,56d814099fcc8daa5ffdebf4cda083d8
GCA_025107365.1,,,oprD,,,V359L,,,,,e8bde89d5540b08703481571b9ca5c42
GCA_025107525.1,,,oprD,,,V359L,,,,,cabd1be21e01361f5ea29557877e0a43
GCA_025107725.1,OmpK35,OmpK35,,D108fs,Y108STOP,,FRAMESHIFT,PointMutation,f69257d50fbdb97ea13479c6da96515a,c1df070b3d41fe97828381c5bf4652aa,7dab564f316b623580896c4a2978b4f7
GCA_025107725.1,,,ompK36,,,T136TDT,,,,,9e2dd5ee8f6bae669a3e231dadc1f5b6
GCA_025107785.1,,,oprD,,,V359L,,,,,ba011c8c1899e28764d9918bfb124525
GCA_025107905.1,,,,,,,,,,,d75cc06c0563d4b6ed0167fe6c4c034d
GCA_025107985.1,,,oprD,,,V359L,,,,,c8996d6136362aef5667ca54dce720ac
GCA_025108025.1,,,,,,,,,,,17885da861c32d4dd894df8f3801cad6
GCA_025108075.1,,,oprD,,,V359L,,,,,bfa37dbbd9502387d1f33cd3e12223a0
GCA_025108125.1,,,,,,,,,,,acc0bb3deeef6e00e8476d4f35642cac
GCA_025108165.1,,,,,,,,,,,9a5947477146edf304ad585d97845a53
GCA_025108185.1,,,,,,,,,,,5f4801d6305c724f0cb351e57a0f6604
GCA_025108245.1,,,oprD,,,V359L,,,,,b7b2ccc1f56ef8f34b879bfdb09cafc0
GCA_025108265.1,,,oprD,,,V359L,,,,,6da6b4d49f05dd1ad8d6ad1759e1d37a
GCA_025108285.1,,,oprD,,,V359L,,,,,98f8d08795931163b089106ca87aa707
GCA_025108305.1,,,,,,,,,,,6de89b21d75adbbc68f2bfc052b467d5
GCA_025108345.1,,,oprD,,,V359L,,,,,2de3e5ac002dad904747275a00fc72d5
GCA_025108365.1,,,,,,,,,,,76b86ad6d172dda49915de5473bdaa66
GCA_025108405.1,,,oprD,,,V359L,,,,,2c3179afa880a611bbcc9fd66b795bf4
GCA_025108445.1,,,oprD,,,V359L,,,,,0b0632d4156642aa10b8bb9ff951cba7
GCA_025108455.1,,,,,,,,,,,83daafa1a21ce9d922fb03c82f5efd67
GCA_025108485.1,,,oprD,,,V359L,,,,,47229a64899740046203c78a3665ba5f
GCA_025108615.1,,,oprD,,,V359L,,,,,5ec23aa98a635945804cc6553323d37c
GCA_025108945.1,,,,,,,,,,,3bfc075edd9d294af6edc1a634119a29
GCA_025108985.1,OmpK35,OmpK35,,G208fs,G208fs,,FRAMESHIFT,FrameShift,f14b241b7f1c3e4cdb7964bb556ec864,f14b241b7f1c3e4cdb7964bb556ec864,4706f3440f80a9bead15253631043e00
GCA_025109425.1,OmpK36,OmpK36,,D127fs,V128fs,,FRAMESHIFT,FrameShift,f142932fd1607204c63579d3fb7b2631,9883d1ca652da21dcc53d85b11e219f0,cb6062f57e9228712468c24f76fc3aa5
GCA_025109445.1,,,,,,,,,,,7f50e28d052fdbdd535346282107949c
GCA_025109585.1,OmpK35,OmpK35,,D108fs,Y108STOP,,FRAMESHIFT,PointMutation,b6eac5962ef0f2c69944dfdd2062d249,2a7e181d58868e124b5bd64a7e79b599,ad665b2164abac95a2703f777409bd0e
GCA_025109585.1,,,ompK36,,,T136TDT,,,,,a815c5e100d5df005d47d0e0cf1a46a3
GCA_025112325.1,,,ompK36,,,D135DGD,,,,,b16e66ab27d59a6b0f495bc839a0f73e
GCA_025112525.1,,,ompK36,,,T136TDT,,,,,2837da584e5a5926ddd72c3029e23a77
GCA_025112525.1,OmpK35,OmpK35,,D108fs,Y108STOP,,FRAMESHIFT,PointMutation,7b8d5052fe8e2c3014b4ce62ea457848,fb0e50984e72205fafd2d79633c434b0,776958aa276ab64929fdd1b7ae9219a0
GCA_025112705.1,,,,,,,,,,,cfb17b49871a2642d1a94675d169dea5
GCA_025112745.1,OmpK35,OmpK35,,K38fs,M39fs,,FRAMESHIFT,FrameShift,a84725ade9889b0fb4b99008c7673a0b,b734352b6813cd5f489506a409ee254c,e715479660d7bfdedd91dd0cd34946de
GCA_025112765.1,OmpK35,OmpK35,,E80STOP,E80STOP,,STOP,PointMutation,4de556264274cfba5b8dbd8171d268dd,4de556264274cfba5b8dbd8171d268dd,b010577b6078f673f7da11c5208b701d
GCA_025112765.1,,,ompK36,,,T136TDT,,,,,57f1127dfcef249fc9b89dfd5e89b1fc
GCA_025112905.1,,,,,,,,,,,27f28edc3a210f218b12da532d90056e
GCA_025113105.1,OmpK35,OmpK35,,E80STOP,E80STOP,,STOP,PointMutation,1ce5baf08bd48fa068086d81ee6a90c4,1ce5baf08bd48fa068086d81ee6a90c4,047d35ae396ccfaa0c99bc3b6fd86a74
GCA_025113105.1,,,ompK36,,,T136TDT,,,,,83434da471fddf7f4d0b48471a30d3e7
GCA_025113425.1,,,,,,,,,,,498c74827e1f88728080c86f16a658ec
GCA_025113505.1,OmpK35,OmpK35,,G208fs,G208fs,,FRAMESHIFT,FrameShift,0e5123c429f00bc759aa7e98d6d17aa4,0e5123c429f00bc759aa7e98d6d17aa4,7698793ee4f383926604f7b186aec0dc
GCA_025115205.1,,,,,,,,,,,216a78b511286bb5763dad4eb8a462dd
GCA_025115665.1,,,ompK36,,,D135DGD,,,,,c341898a33e2d4a1e7a2a17130aecc2b
GCA_025115665.1,OmpK35,OmpK35,,Y77fs,G77fs,,FRAMESHIFT,FrameShift,7e4e0730b54570db55206feaefbfa30a,5fa6b1aae32b460ea1a4057589da55a8,a17e099addf037a2d03b99e2fadc9b9e
GCA_025115685.1,,,,,,,,,,,23b4ec2441ca2152c97358a182f8570f
GCA_025116005.1,OmpK35,OmpK35,,E76fs,G75fs,,FRAMESHIFT,FrameShift,63cf4bf2e44e106c87659c20c86d5885,07fe956f20ae73f15835bc2c33bb05dd,35a3a699081350adfd9c5d1f7e28195f
GCA_025116045.1,,,,,,,,,,,caa999ea0a3b73a9e71f7c907634b7f6
GCA_025116065.1,,,,,,,,,,,34e13b43851c89ea9610fea26ad29351
GCA_025116145.1,OmpK35,OmpK35,,V131fs,V131fs,,FRAMESHIFT,FrameShift,dde3236c828110c82272a6b7f4215fba,dde3236c828110c82272a6b7f4215fba,0dbebac2d54ea022769dcca239ed7c54
GCA_025116165.1,OmpK36,OmpK36,,Q172STOP,Q172STOP,,STOP,PointMutation,b9c6242aa8192b5d8f3bd002dc16fba0,b9c6242aa8192b5d8f3bd002dc16fba0,ac8b3d72ceb9ebe91f88796abb72ae30
GCA_025116385.1,,,,,,,,,,,a4d2c76ac922f6264d6e0a2324854dff
GCA_025116445.1,,,,,,,,,,,24956093aec22a92c707bd217f6ef87f
GCA_025117065.1,OmpK35,OmpK35,,E80STOP,E80STOP,,STOP,PointMutation,448504d18f902567c56ac21a971df640,448504d18f902567c56ac21a971df640,724dfa8a7b6ddf543bd32e1cbfa01e1a
GCA_025117065.1,,,ompK36,,,T136TDT,,,,,3065ae63069737a4fb92b4e03d7e4c75
GCA_025117105.1,,,,,,,,,,,ec806ee92b5b7dd596bf2cec21c4dacf
GCA_025117205.1,,,,,,,,,,,8b6fe792ac728d381e5d3c285cd48a12
GCA_025117325.1,,,ompK36,,,D135DGD,,,,,09844a31fa1d5048a787772626e479a5
GCA_025117325.1,OmpK35,OmpK35,,K185STOP,K185STOP,,STOP,PointMutation,88d1927302be97e64fcbe897956bd321,88d1927302be97e64fcbe897956bd321,4dccc924b646796afe990fb0d99bc633
GCA_025117365.1,,,ompK36,,,D135DGD,,,,,134866eb7002bb593c693435463c707f
GCA_025117365.1,OmpK35,OmpK35,,K185STOP,K185STOP,,STOP,PointMutation,e17d62b91990ac4c3d7458fc93fa4d42,e17d62b91990ac4c3d7458fc93fa4d42,342f812022a78cce314ff2ff015c63de
GCA_025117425.1,,,ompK36,,,D135DGD,,,,,63a479e5ad59b8e3ad88efd7884d5eb4
GCA_025122635.1,,,,,,,,,,,e3ddff006c787696949b3525e0fd23ca
GCA_025122675.1,,,oprD,,,V359L,,,,,cd08229074fd50d65fc302f145951988
GCA_025122755.1,,,oprD,,,V359L,,,,,83b9e0cf0fe1336205b1f1518f35be5a
GCA_025122815.1,,,,,,,,,,,0d2b42cc6c0087f4efb1031410d5c530
GCA_025122835.1,,,,,,,,,,,fbb8afe3bf47b295e750e37c84cd4539
GCA_025122975.1,,,oprD,,,V359L,,,,,7885e83ba5fc55453e1ec4a6fe2084e9
GCA_025123015.1,,,oprD,,,V359L,,,,,c06ec7ab810e3bb8a3928feb5e298e2e
GCA_025123115.1,,,oprD,,,V359L,,,,,4e7a1792850797d96b77a91d39f605ef
GCA_025123135.1,,,,,,,,,,,192fca78bcf28e401f39ab3662c10f77
GCA_025123215.1,,,,,,,,,,,58beef98d336333729febb66605d13be
GCA_025123315.1,,,,,,,,,,,f79b925fe5688904c41c1a061df78183
GCA_025123355.1,,,,,,,,,,,1d365b017d4e2c92906c7941b481f90b
GCA_025123375.1,,,,,,,,,,,229c5dfc4660be35c2310ab6388b43a4
GCA_025123455.1,,,,,,,,,,,653477851f663d4ee72b9091608ce167
GCA_025123495.1,,,oprD,,,V359L,,,,,9be1b177ecab509bb842e109a5fdf5eb
GCA_025123555.1,,,oprD,,,V359L,,,,,ddba79f15295be4aa75913ed70f6dc49
GCA_025123595.1,,,oprD,,,V359L,,,,,1305bd7d273186a88ffa33678c621704
GCA_025123655.1,,,oprD,,,V359L,,,,,1d3b9d9a920b55ad01779a5c396a06ab
GCA_025123835.1,,,,,,,,,,,3d42829164d6ba06e5a34deddd3f3e19
GCA_025123915.1,,,,,,,,,,,779714cab36873f44feb42c4c44d8046
GCA_025124155.1,,,oprD,,,V359L,,,,,3e80cf281de26da4fcff2f53d9071bb4
GCA_025124195.1,,,oprD,,,V359L,,,,,94cf061da4d91b2aafcdc3b852562b80
GCA_025124355.1,,,,,,,,,,,e9c0d3ab3c13e53843c16b9bf9cdb1c8
GCA_025124435.1,,,oprD,,,V359L,,,,,37f5be0f902d54b2c06b91945b297dcf
GCA_025124475.1,,,oprD,,,V359L,,,,,2d390729202e9eae485004307d073e19
GCA_025124505.1,,,oprD,,,V359L,,,,,c007c4557ad6afbc405c4347ce32da69
GCA_025124595.1,,,oprD,,,V359L,,,,,350740fafb6b359614720ec7d3241558
GCA_025124795.1,,,,,,,,,,,16a30e3929ba47a66986e126e28ac1a4
GCA_025124955.1,,,oprD,,,V359L,,,,,9d83427e9b7b55e6b0de42b81e0677b3
GCA_025124975.1,,,oprD,,,V359L,,,,,1259efa7088fb2349384b7d67f915eb3
GCA_025125015.1,,,oprD,,,V359L,,,,,3b63efafb7a5c029d0d9241bddf79d8e
GCA_025125035.1,,,oprD,,,V359L,,,,,228857e8b67135b763c210394dc48e12
GCA_025125055.1,,,oprD,,,V359L,,,,,91e87f3611298320ba4264365d3f56ad
GCA_025125135.1,,,,,,,,,,,46bbbff91e2b04c3bfe3b14bc9937c50
GCA_025125215.1,,,oprD,,,V359L,,,,,1f8ec39816f7845fb2e94e42b3c3629a
GCA_025125235.1,,,oprD,,,V359L,,,,,32dcc0c47395b53f9e1ec8db9d9ead49
GCA_025125255.1,,,,,,,,,,,606d9f507a6f384c28f40c73fc9193ee
GCA_025125275.1,,,,,,,,,,,e6f9df31edf09aaa9cfa0855a8e229b4
GCA_025125435.1,,,oprD,,,V359L,,,,,20d3417d9d5f2f64af165a88c54ecce8
GCA_025125475.1,,,,,,,,,,,8669fd8d6f7ec87bcbe404e7af4c3869
GCA_025125615.1,,,,,,,,,,,0e821f39da4375c812e7db5ac1c9756e
